PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2025/Aug2025.pdf
Title page: 40 | Table start page: 40
Parsing page: 42 (crop_right_ratio=0.65)
Numeric centers (xc): (180.42347099999995, 220.75979299999995, 301.43243699999994)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/①③ |  |  | ①②②/①③ | 
山口 | 山口 |  | general | (32.1, 32.0, 22.5)
コシヒカリ |  |  | コシヒカリ | (7.3, 7.2, 6.0)
ひとめぼれ |  |  | ひとめぼれ | (7.5, 7.5, 5.0)
きぬむすめ |  |  | きぬむすめ | (7.5, 7.5, 5.1)
徳島 | 徳島 |  | general | (3.6, 3.6, 3.1)
コシヒカリ |  |  | コシヒカリ | (1.4, 1.4, 1.4)
あきさかり |  |  | あきさかり | (1.8, 1.8, 1.4)
香川 | 香川 |  | general | (16.0, 21.0, 13.1)
コシヒカリ |  |  | コシヒカリ | (4.1, 6.0, 3.9)
ヒノヒカリ |  |  | ヒノヒカリ | (4.7, 6.0, 3.5)
あきさかり |  |  | あきさかり | (3.2, 4.0, 2.5)
愛媛 | 愛媛 |  | general | (7.2, 6.8, 5.9)
コシヒカリ |  |  | コシヒカリ | (2.5, 2.5, 2.4)
ヒノヒカリ |  |  | ヒノヒカリ | (0.8, 0.7, 0.7)
あきたこまち |  |  | あきたこまち | (0.3, 0.3, 0.2)
高知 | 高知 |  | general | (7.8, 7.0, 7.7)
コシヒカリ |  |  | コシヒカリ | (5.4, 5.4, 5.4)
ヒノヒカリ |  |  | ヒノヒカリ | (1.0, 0.2, 1.0)
福岡 | 福岡 |  | general | (41.4, 39.6, 31.1)
夢つくし |  |  | 夢つくし | (11.9, 11.5, 10.3)
ヒノヒカリ |  |  | ヒノヒカリ | (10.3, 10.0, 7.1)
元気つくし |  |  | 元気つくし | (14.7, 13.7, 10.8)
佐賀 | 佐賀 |  | general | (30.0, 29.9, 21.4)
さがびより |  |  | さがびより | (13.6, 13.6, 9.1)
夢しずく |  |  | 夢しずく | (9.7, 9.7, 7.5)
ヒノヒカリ |  |  | ヒノヒカリ | (3.7, 3.7, 2.2)
長崎 | 長崎 |  | general | (6.2, 7.1, 3.8)
にこまる |  |  | にこまる | (2.4, 3.2, 1.5)
なつほのか |  |  | なつほのか | (1.5, 1.9, 0.7)
ヒノヒカリ |  |  | ヒノヒカリ | (0.9, 1.0, 0.6)
熊本 | 熊本 |  | general | (24.9, 18.9, 18.9)
ヒノヒカリ |  |  | ヒノヒカリ | (8.0, 5.8, 5.8)
森のくまさん |  |  | 森のくまさん | (3.2, 2.3, 2.3)
コシヒカリ |  |  | コシヒカリ | (4.7, 4.0, 4.0)
大分 | 大分 |  | general | (9.5, 10.7, 7.0)
ヒノヒカリ |  |  | ヒノヒカリ | (3.8, 4.3, 2.7)
なつほのか |  |  | なつほのか | (1.7, 2.4, 1.2)
ひとめぼれ |  |  | ひとめぼれ | (1.3, 1.4, 1.0)
宮崎 | 宮崎 |  | general | (8.6, 8.6, 8.2)
コシヒカリ |  |  | コシヒカリ | (4.4, 4.4, 4.4)
ヒノヒカリ |  |  | ヒノヒカリ | (3.5, 3.5, 3.2)
鹿児島 | 鹿児島 |  | general | (8.5, 8.5, 8.1)
ヒノヒカリ |  |  | ヒノヒカリ | (2.5, 2.5, 2.3)
あきほなみ |  |  | あきほなみ | (1.6, 1.6, 1.4)
コシヒカリ |  |  | コシヒカリ | (2.4, 2.4, 2.4)
沖縄 | 沖縄 |  | general | (1.1, 1.1, 1.1)
全国① |  | YES | general | (2428.0, 2426.0, 1765.0)
参前年同月(令和5年産) |  |  | 参前年同月(令和5年産) | 
考前年同月差 |  |  | 考前年同月差 | 
備蓄米（令和6年産） |  |  | 備蓄米（令和6年産） | 
９10「参考：前年同月比」で、令和６年産又は令和５年産の同時期に数量がな売り渡した政府備蓄米の数量を含む。（なお、産地区分のない、福島県産 |  |  | ９10「参考：前年同月比」で、令和６年産又は令和５年産の同時期に数量がな売り渡した政府備蓄米の数量を含む。（なお、産地区分のない、福島県産 | 
に、新潟県産コシヒカリは「コシヒカリ（一般）」に含めて集計している。 |  |  | に、新潟県産コシヒカリは「コシヒカリ（一般）」に含めて集計している。 | 
契約-5 |  |  | 契約-5 | 
